row_id,customer_segment,order_amount_old,cost,is_return,payment_method,hour_of_day,date
8943,standard,57.23,23.34,0,paypal,11,17-03-2024
8944,standard,59.65,30.71,0,credit_card,11,2024.12.21
8945,standard,,25.94,0,credit_card,11,01-08-2024
8946,standard,61.0,33.49,0,debit_card,9,2024.12.22
8947,premium,106.65,73.99,1,credit_card,13,2024.06.27
8948,platinum,204.02,121.25,0,debit_card,21,21-02-2024
8949,platinum,159.97,95.66,0,credit_card,9,20-05-2024
8950,platinum,178.24,120.97,0,paypal,14,25-12-2024
8951,standrad,71.21,30.43,0,credit_card,19,09-02-2024
8952,standard,66.83,30.52,1,credit_card,14,2024.02.21
8953,standard,66.7,23.93,0,paypal,21,20-06-2024
8954,standard,56.5,25.78,0,credit_card,21,05-10-2024
8955,platinum,191.82,116.27,0,debit_card,10,12-12-2024
8956,standard,38.75,13.36,0,credit_card,10,2024.07.07
8957,platinum,176.56,110.02,0,credit_card,15,2024.12.10
8958,standard,50.22,23.45,0,credit_card,14,14-11-2024
8959,premium,126.84,81.05,0,credit_card,19,16-04-2024
8960,premium,64.64,30.29,0,credit_card,10,2024.07.18
8961,premium,51.3,21.38,0,credit_card,18,2024.03.12
8962,standard,97.49,45.25,0,paypal,20,29-02-2024
8963,standard,34.73,11.3,1,credit_card,20,2024.12.27
8964,standard,69.89,38.14,0,credit_card,18,2024.04.04
8965,standard,31.69,16.46,0,paypal,11,17-01-2024
8966,standard,60.37,30.02,0,debit_card,18,12-08-2024
8967,premium,115.22,80.52,0,paypal,15,02-12-2024
8968,standard,72.17,39.44,0,credit_card,18,20-06-2024
8969,standard,22.4,10.88,0,credit_card,22,2024.10.29
8970,platinum,40.76,23.43,0,credit_card,14,16-04-2024
8971,standard,23.29,7.72,0,credit_card,21,18-12-2024
8972,standard,75.2,36.33,0,debit_card,10,2024.03.12
8973,standard,29.52,14.32,0,credit_card,22,15-03-2024
8974,platinum,126.85,80.08,0,credit_card,9,21-09-2024
8975,premium,101.56,64.43,0,credit_card,18,21-08-2024
8976,premium,69.32,32.76,0,paypal,10,18-03-2024
8977,platinum,392.67,254.36,0,paypal,19,23-05-2024
8978,premium,,48.89,0,debit_card,21,2024.10.08
8979,standard,74.21,42.78,0,debit_card,22,2024.01.09
8980,standard,87.29,28.3,0,credit_card,22,25-11-2024
8981,premium,39.15,25.65,0,credit_card,9,11-01-2024
8982,standard,81.85,33.12,0,credit_card,21,23-02-2024
8983,standard,71.48,22.51,0,credit_card,12,2024.09.29
8984,premium,154.03,84.25,0,credit_card,18,2024.12.29
8985,standard,5.0,2.09,0,debit_card,20,2024.05.31
8986,platnum,,14.12,0,paypal,10,08-11-2024
8987,standard,72.88,39.34,0,credit_card,18,13-05-2024
8988,standard,43.29,16.58,0,credit_card,10,2024.11.23
8989,standard,57.44,29.31,0,debit_card,14,25-11-2024
8990,platinum,106.94,72.63,0,credit_card,21,16-08-2024
8991,standard,52.02,21.74,0,credit_card,18,2024.04.28
8992,platnum,202.34,125.48,0,credit_card,20,2024.12.20
8993,standard,86.37,50.46,0,credit_card,19,2024.09.03
8994,standrad,15.48,9.19,0,paypal,15,2024.06.19
8995,standard,52.13,16.99,0,credit_card,22,02-10-2024
8996,premium,138.2,73.68,0,credit_card,12,2024.08.25
8997,premium,47.95,23.69,0,credit_card,21,2024.07.09
8998,premium,121.42,83.29,0,credit_card,11,2024.10.04
8999,standard,47.38,26.9,0,debit_card,22,2024.07.18
9000,standard,60.98,33.67,0,credit_card,21,05-09-2024
9001,standard,32.36,19.22,0,credit_card,11,26-02-2024
9002,standard,62.9,27.38,0,credit_card,9,27-07-2024
9003,standard,26.02,14.09,0,credit_card,9,19-08-2024
9004,platinum,148.81,92.43,0,credit_card,9,23-04-2024
9005,standard,61.71,36.27,0,credit_card,11,2024.03.01
9006,premium,60.24,34.36,0,credit_card,18,2024.07.25
9007,standard,43.38,21.1,0,debit_card,12,2024.02.17
9008,standard,51.74,16.32,0,paypal,12,22-02-2024
9009,platinum,71.71,49.23,0,credit_card,9,27-07-2024
9010,standard,66.77,35.03,0,credit_card,12,04-01-2024
9011,standard,15.49,5.52,0,credit_card,13,2024.07.07
9012,standard,35.65,18.16,0,credit_card,14,28-10-2024
9013,standard,29.87,11.56,0,credit_card,22,04-12-2024
9014,premium,107.95,67.18,0,credit_card,22,10-04-2024
9015,standard,51.25,26.31,0,credit_card,9,28-10-2024
9016,premium,161.04,88.19,0,paypal,20,2024.03.07
9017,standard,42.19,18.68,0,debit_card,11,2024.11.23
9018,standard,66.97,39.15,0,debit_card,12,08-05-2024
9019,standard,76.09,30.71,0,credit_card,22,01-02-2024
9020,standard,64.01,32.24,0,credit_card,18,2024.01.16
9021,standard,41.96,18.13,0,credit_card,9,2024.05.28
9022,premium,114.5,64.88,0,debit_card,22,2024.06.25
9023,standard,111.37,43.44,0,credit_card,10,27-03-2024
9024,standard,14.49,4.52,0,debit_card,20,12-12-2024
9025,premium,19.27,12.97,0,debit_card,15,23-01-2024
9026,premium,135.11,85.09,0,credit_card,14,14-01-2024
9027,standard,25.99,10.14,0,credit_card,22,12-01-2024
9028,premium,,51.24,0,debit_card,11,2024.10.04
9029,standard,9.71,4.84,0,debit_card,12,2024.04.25
9030,platinum,358.36,194.97,1,debit_card,20,2024.11.15
9031,standard,66.19,27.37,0,debit_card,21,28-04-2024
9032,standard,47.05,24.98,0,credit_card,21,2024.03.01
9033,standard,26.61,14.33,0,debit_card,12,27-10-2024
9034,standard,55.87,27.18,0,credit_card,9,2024.06.17
9035,standard,38.87,14.43,0,credit_card,12,18-08-2024
9036,standard,76.08,29.88,0,paypal,11,26-04-2024
9037,standard,57.4,27.14,0,credit_card,9,25-02-2024
9038,standard,23.85,7.7,0,credit_card,18,2024.05.09
9039,premium,74.68,46.68,0,credit_card,14,2024.07.09
9040,standard,43.21,22.6,0,credit_card,10,06-01-2024
9041,premium,71.89,43.91,0,debit_card,14,15-01-2024
9042,premuim,58.05,34.76,0,credit_card,14,2024.05.15
9043,premium,112.41,62.33,0,credit_card,18,27-10-2024
9044,standard,43.56,15.54,0,credit_card,9,28-03-2024
9045,standard,5.0,2.72,0,credit_card,10,2024.02.28
9046,standard,42.75,16.09,0,debit_card,13,2024.11.15
9047,standard,9.66,4.14,0,debit_card,22,17-05-2024
9048,premium,98.37,58.49,0,credit_card,12,2024.06.14
9049,standard,77.9,38.63,0,credit_card,14,11-08-2024
9050,standard,72.82,37.36,0,credit_card,10,24-06-2024
9051,standard,5.0,1.67,0,credit_card,13,2024.08.30
9052,standard,88.31,49.78,0,credit_card,11,18-07-2024
9053,standard,56.73,25.17,0,credit_card,11,23-01-2024
9054,standard,86.08,49.76,1,credit_card,9,19-06-2024
9055,platinum,349.73,199.51,0,credit_card,9,16-04-2024
9056,standard,67.97,24.95,0,paypal,20,2024.02.04
9057,standard,61.6,33.56,0,credit_card,13,2024.02.03
9058,premium,89.89,57.98,0,debit_card,10,2024.03.12
9059,platinum,259.63,151.26,1,credit_card,19,13-09-2024
9060,premium,101.55,59.18,0,paypal,21,09-11-2024
9061,premium,178.54,95.36,0,debit_card,19,26-07-2024
9062,standard,47.36,15.92,0,debit_card,15,11-04-2024
9063,standard,,28.26,0,paypal,12,2024.04.02
9064,standard,80.42,31.07,0,paypal,14,08-12-2024
9065,platinum,258.84,143.05,1,credit_card,19,2024.06.10
9066,premium,152.7,105.73,0,credit_card,20,05-01-2024
9067,standard,44.66,17.95,0,credit_card,20,2024.12.04
9068,standard,66.47,22.47,0,credit_card,20,10-11-2024
9069,standard,76.35,23.18,0,credit_card,21,2024.07.02
9070,standard,64.71,33.72,1,debit_card,14,24-08-2024
9071,platinum,139.16,81.8,0,paypal,22,2024.04.25
9072,standard,92.35,40.54,0,credit_card,15,29-11-2024
9073,standard,16.8,6.94,0,paypal,10,28-06-2024
9074,standard,43.09,22.86,0,credit_card,11,15-07-2024
9075,standard,54.54,17.11,0,paypal,10,2024.05.13
9076,standard,56.97,27.07,0,paypal,15,2024.03.01
9077,standard,21.84,12.01,0,paypal,13,04-07-2024
9078,standard,26.49,10.96,0,credit_card,18,03-07-2024
9079,premium,55.22,28.94,1,credit_card,14,2024.10.20
9080,standard,110.63,54.75,1,credit_card,21,14-03-2024
9081,standard,56.66,19.48,1,credit_card,13,09-04-2024
9082,standard,43.13,21.76,0,paypal,12,24-05-2024
9083,standard,43.43,19.61,0,credit_card,10,02-02-2024
9084,standard,59.07,18.44,0,paypal,22,31-07-2024
9085,standard,28.1,11.35,0,credit_card,22,03-05-2024
9086,platinum,155.11,112.01,0,credit_card,20,2024.01.01
9087,premium,127.33,77.35,0,paypal,10,02-01-2024
9088,platinum,98.9,66.85,0,credit_card,20,12-09-2024
9089,premium,88.98,55.48,0,paypal,19,2024.02.14
9090,platinum,50.25,27.09,0,credit_card,21,2024.05.21
9091,platinum,260.34,169.0,1,credit_card,11,16-12-2024
9092,standard,5.0,2.84,0,debit_card,9,16-11-2024
9093,standard,62.09,33.1,0,credit_card,19,07-01-2024
9094,premium,113.65,66.86,0,debit_card,15,2024.05.20
9095,standard,124.43,50.36,0,credit_card,12,20-07-2024
9096,premium,35.64,17.47,0,paypal,10,2024.06.25
9097,platinum,265.55,150.64,0,credit_card,11,19-02-2024
9098,premium,64.69,27.59,0,credit_card,9,2024.04.29
9099,standard,50.88,19.28,0,credit_card,19,02-09-2024
9100,standard,36.55,12.45,0,credit_card,11,2024.11.20
9101,standard,28.9,14.17,0,credit_card,18,2024.02.27
9102,standard,12.69,5.22,0,paypal,20,2024.08.29
9103,platinum,284.48,177.98,0,paypal,14,2024.02.11
9104,platinum,205.07,144.25,0,debit_card,18,06-07-2024
9105,standard,35.87,13.17,0,credit_card,14,2024.09.08
9106,standard,65.5,24.32,0,credit_card,12,23-08-2024
9107,platinum,326.37,178.34,0,credit_card,10,2024.06.06
9108,standard,47.46,21.22,0,credit_card,14,13-01-2024
9109,standard,54.46,28.79,0,debit_card,14,18-04-2024
9110,premium,177.3,99.93,0,credit_card,21,2024.02.07
9111,platnum,42.03,14.83,0,debit_card,13,2024.01.19
9112,standard,88.57,50.11,0,credit_card,9,20-03-2024
9113,standard,58.15,20.17,0,credit_card,14,22-08-2024
9114,platinum,180.19,103.98,0,paypal,15,2024.02.04
9115,platinum,307.78,227.14,1,credit_card,15,06-11-2024
9116,standard,74.25,23.08,0,credit_card,22,22-07-2024
9117,premium,176.6,93.07,0,credit_card,20,11-02-2024
9118,standard,52.83,21.8,0,credit_card,15,2024.05.05
9119,standard,35.51,13.33,0,credit_card,9,26-09-2024
9120,platinum,155.95,107.88,0,credit_card,18,28-04-2024
9121,standard,24.39,12.38,0,credit_card,15,28-07-2024
9122,standard,82.55,30.26,0,debit_card,13,2024.11.21
9123,premium,89.96,55.12,0,credit_card,14,02-06-2024
9124,platinum,202.1,150.05,0,credit_card,14,04-03-2024
9125,platinum,,91.13,1,paypal,11,09-10-2024
9126,standard,52.09,25.03,0,paypal,19,28-11-2024
9127,platinum,215.91,146.22,0,debit_card,14,02-11-2024
9128,platinum,297.9,187.29,0,paypal,11,10-09-2024
9129,standard,36.61,15.39,0,credit_card,22,2024.10.12
9130,platinum,286.58,213.3,0,paypal,21,30-09-2024
9131,platnum,60.11,35.12,0,debit_card,21,26-03-2024
9132,platinum,367.3,205.07,0,credit_card,15,11-12-2024
9133,standard,66.59,29.78,0,paypal,13,23-02-2024
9134,platinum,159.99,116.51,0,debit_card,18,2024.06.06
9135,standard,91.89,48.48,0,credit_card,11,01-04-2024
9136,standard,29.21,12.26,0,debit_card,18,12-11-2024
9137,platinum,276.17,170.05,0,paypal,14,08-03-2024
9138,standard,46.18,16.55,0,paypal,13,2024.01.21
9139,standard,69.87,35.83,0,credit_card,12,02-09-2024
9140,platinum,244.02,126.19,0,paypal,11,16-06-2024
9141,standard,9.66,4.68,0,credit_card,10,20-09-2024
9142,standard,81.31,34.92,1,debit_card,15,30-10-2024
9143,standard,70.62,22.46,0,debit_card,18,13-01-2024
9144,standard,72.58,38.16,0,credit_card,18,2024.02.04
9145,standard,14.88,6.51,0,credit_card,18,04-09-2024
9146,premium,75.25,46.1,0,debit_card,15,29-08-2024
9147,standard,80.38,26.14,1,credit_card,14,15-07-2024
9148,standard,43.21,19.18,0,debit_card,18,18-11-2024
9149,premium,94.41,60.01,0,paypal,11,29-01-2024
9150,premium,141.11,71.83,0,credit_card,22,03-03-2024
9151,standard,47.87,25.1,0,credit_card,21,15-12-2024
9152,premium,127.63,61.51,0,credit_card,13,04-04-2024
9153,standard,45.03,23.6,0,credit_card,9,2024.04.21
9154,premium,124.85,62.49,0,paypal,9,09-04-2024
9155,platinum,88.1,64.09,1,paypal,22,14-06-2024
9156,premium,108.73,46.31,0,credit_card,12,14-12-2024
9157,platinum,134.02,92.93,1,paypal,9,10-04-2024
9158,premium,154.12,62.25,0,credit_card,9,04-06-2024
9159,standard,72.19,27.19,0,credit_card,10,2024.05.02
9160,platinum,222.06,132.27,0,debit_card,19,23-06-2024
9161,standard,50.06,20.98,0,credit_card,21,27-10-2024
9162,platinum,168.39,122.39,0,paypal,13,2024.06.29
9163,platinum,192.95,116.98,1,credit_card,20,04-05-2024
9164,standard,66.39,36.06,1,paypal,19,2024.02.19
9165,premium,84.02,51.39,0,credit_card,11,12-10-2024
9166,platinum,128.27,66.65,0,paypal,11,2024.07.22
9167,standard,48.24,26.58,0,credit_card,15,29-12-2024
9168,standard,36.84,15.94,0,debit_card,13,13-09-2024
9169,standard,7.71,3.01,0,credit_card,11,24-02-2024
9170,standard,41.96,12.94,0,credit_card,10,24-05-2024
9171,standard,51.13,27.53,0,debit_card,19,06-02-2024
9172,standrad,144.36,90.45,0,credit_card,12,2024.03.20
9173,standard,73.46,30.08,0,paypal,12,2024.09.14
9174,premium,161.3,101.65,0,credit_card,14,18-04-2024
9175,standard,41.46,23.02,0,paypal,12,29-06-2024
9176,platnum,19.31,7.11,0,debit_card,14,2024.08.30
9177,standard,41.21,18.15,0,credit_card,19,31-03-2024
9178,standard,44.92,19.37,0,credit_card,12,17-01-2024
9179,standard,58.29,31.36,1,debit_card,14,21-04-2024
9180,premium,114.94,77.17,0,credit_card,10,2024.01.02
9181,premium,110.8,67.83,0,credit_card,10,20-02-2024
9182,premium,92.56,59.94,0,credit_card,15,08-01-2024
9183,standard,99.77,42.69,0,credit_card,14,2024.12.27
9184,platinum,,92.26,0,credit_card,13,30-03-2024
9185,premium,109.39,62.93,0,credit_card,19,23-05-2024
9186,standard,75.31,41.67,0,credit_card,11,02-07-2024
9187,standard,34.33,14.72,0,debit_card,22,2024.05.09
9188,premium,49.28,25.92,0,credit_card,11,2024.01.10
9189,premium,94.63,57.19,1,credit_card,12,2024.04.28
9190,standard,20.43,7.4,0,credit_card,15,2024.06.08
9191,standard,14.82,5.8,0,credit_card,21,07-02-2024
9192,standard,29.6,15.33,0,credit_card,13,2024.03.06
9193,standard,39.92,18.03,0,debit_card,22,17-01-2024
9194,standard,39.59,21.72,0,paypal,13,30-10-2024
9195,standard,51.17,20.47,0,paypal,12,08-08-2024
9196,standard,60.21,19.95,0,credit_card,10,2024.07.22
9197,platinum,276.48,201.62,0,debit_card,19,07-07-2024
9198,standard,58.0,28.11,0,credit_card,11,01-01-2024
9199,platinum,25.79,18.47,0,credit_card,12,2024.11.10
9200,premium,,39.62,0,credit_card,12,2024.07.08
9201,standard,48.85,24.91,0,paypal,21,03-04-2024
9202,premium,85.19,56.95,0,credit_card,11,16-01-2024
9203,standard,50.36,19.81,0,paypal,13,16-01-2024
9204,premium,116.98,60.63,0,credit_card,10,10-03-2024
9205,premium,78.4,47.9,1,credit_card,20,04-10-2024
9206,standard,28.61,11.68,1,paypal,14,2024.07.24
9207,premuim,256.34,186.22,0,credit_card,13,05-11-2024
9208,standard,14.94,7.77,0,credit_card,14,19-09-2024
9209,platinum,198.29,147.62,0,paypal,13,15-07-2024
9210,premium,,73.14,0,credit_card,18,21-07-2024
9211,standard,11.99,5.0,0,credit_card,13,2024.03.06
9212,premium,80.86,53.24,0,debit_card,19,17-05-2024
9213,platinum,320.87,205.64,0,debit_card,11,22-04-2024
9214,standard,31.27,18.38,0,credit_card,11,28-08-2024
9215,standard,46.43,21.78,0,paypal,21,25-07-2024
9216,premium,52.23,28.26,0,paypal,14,2024.11.03
9217,standard,25.62,13.37,0,credit_card,12,14-10-2024
9218,premium,5.0,2.98,0,credit_card,20,15-02-2024
9219,standard,28.19,16.4,0,credit_card,13,2024.10.29
9220,standard,41.27,22.58,0,credit_card,13,11-10-2024
9221,standard,37.18,21.84,0,credit_card,10,2024.06.29
9222,standard,46.77,27.14,0,credit_card,14,2024.11.30
9223,standard,44.02,13.53,0,credit_card,15,21-09-2024
9224,premium,114.61,47.32,0,credit_card,13,09-03-2024
9225,platinum,240.18,157.84,0,paypal,10,2024.11.03
9226,premium,73.79,37.98,0,credit_card,20,12-02-2024
9227,standard,40.39,13.42,0,credit_card,10,27-12-2024
9228,standard,30.19,14.66,0,credit_card,9,30-11-2024
9229,standard,82.71,26.96,0,paypal,9,2024.06.05
9230,standard,35.3,12.2,0,credit_card,9,2024.08.30
9231,premium,154.02,62.07,0,credit_card,22,2024.01.04
9232,standard,44.25,19.1,0,credit_card,12,09-05-2024
9233,standard,44.73,25.83,0,paypal,20,2024.01.19
9234,standard,20.67,12.01,0,credit_card,22,25-03-2024
9235,standard,49.57,23.12,0,paypal,22,20-02-2024
9236,platnum,23.25,12.96,0,debit_card,10,2024.08.09
9237,platinum,56.92,34.7,0,credit_card,20,21-11-2024
9238,standard,48.45,16.65,0,debit_card,12,13-09-2024
9239,standard,36.76,17.05,0,paypal,9,12-04-2024
9240,premium,156.13,66.96,0,credit_card,10,2024.06.02
9241,platinum,201.76,150.17,0,credit_card,11,2024.11.11
9242,standard,75.92,30.63,1,credit_card,20,29-06-2024
9243,standard,22.79,11.88,0,credit_card,12,14-11-2024
9244,platnum,129.42,51.96,0,debit_card,9,13-04-2024
9245,premuim,36.3,18.14,0,credit_card,21,2024.07.13
9246,standard,39.9,17.73,0,debit_card,21,05-07-2024
9247,standard,56.17,25.05,0,credit_card,12,2024.12.25
9248,premium,113.92,64.12,0,debit_card,22,21-03-2024
9249,premium,67.96,45.26,0,credit_card,21,24-08-2024
9250,standard,69.57,29.62,0,credit_card,9,20-12-2024
9251,premium,93.27,57.42,0,paypal,19,05-11-2024
9252,premuim,39.96,23.48,0,credit_card,18,17-07-2024
9253,standard,22.57,11.08,0,credit_card,12,15-10-2024
9254,platinum,207.05,125.37,1,credit_card,13,21-02-2024
9255,standard,,26.59,0,paypal,18,2024.01.01
9256,standard,44.36,18.39,0,credit_card,15,10-05-2024
9257,standard,48.75,18.61,0,credit_card,13,10-11-2024
9258,premium,71.33,39.13,0,paypal,9,13-11-2024
9259,platinum,269.53,136.05,1,paypal,9,2024.04.22
9260,platinum,305.85,210.12,1,paypal,18,17-09-2024
9261,premium,107.02,62.84,0,credit_card,10,2024.07.10
9262,standard,16.91,5.53,0,credit_card,9,12-08-2024
9263,standard,78.24,30.81,0,paypal,9,2024.08.20
9264,standard,55.22,26.99,1,debit_card,20,2024.06.21
9265,platinum,227.1,150.86,0,paypal,12,28-01-2024
9266,standard,67.42,30.8,0,debit_card,14,2024.09.08
9267,standard,20.67,8.7,0,credit_card,11,2024.10.03
9268,standard,47.28,16.11,0,credit_card,15,2024.03.19
9269,standard,56.4,25.24,0,debit_card,21,15-07-2024
9270,standard,38.08,14.86,0,debit_card,10,2024.08.02
9271,standard,58.32,18.72,0,debit_card,11,10-02-2024
9272,standard,75.58,34.65,0,credit_card,19,19-04-2024
9273,premium,57.42,24.82,0,credit_card,14,15-01-2024
9274,standard,27.99,11.18,0,credit_card,13,30-09-2024
9275,standard,28.76,13.18,0,credit_card,11,19-06-2024
9276,premium,84.86,52.84,0,paypal,15,13-03-2024
9277,platinum,204.46,152.81,0,paypal,10,17-03-2024
9278,platinum,212.98,133.24,0,debit_card,20,2024.08.06
9279,standard,77.39,28.49,0,credit_card,22,08-02-2024
9280,standard,48.47,25.61,0,paypal,14,2024.10.06
9281,standard,58.61,28.96,0,credit_card,19,21-04-2024
9282,standard,40.23,18.03,0,debit_card,9,08-01-2024
9283,standard,32.46,13.0,0,debit_card,18,08-12-2024
9284,premium,115.43,58.21,0,debit_card,20,2024.01.18
9285,premium,61.3,39.82,0,credit_card,18,01-01-2024
9286,premium,130.67,52.56,0,credit_card,13,2024.08.19
9287,standard,57.08,22.66,0,credit_card,9,2024.02.19
9288,standard,21.75,7.48,0,credit_card,14,19-03-2024
9289,platinum,174.59,93.67,0,credit_card,21,12-03-2024
9290,platinum,199.21,144.11,0,debit_card,21,25-04-2024
9291,platinum,199.28,138.62,0,credit_card,18,2024.03.14
9292,standard,29.95,11.63,0,credit_card,9,31-01-2024
9293,premium,61.09,36.88,0,paypal,13,20-05-2024
9294,premium,120.07,68.09,0,credit_card,20,23-01-2024
9295,standard,47.41,25.23,0,debit_card,14,22-11-2024
9296,premium,142.18,79.34,0,credit_card,19,2024.10.13
9297,standard,37.19,12.16,0,credit_card,18,03-01-2024
9298,standard,60.49,21.12,0,credit_card,14,22-03-2024
9299,premuim,61.59,19.14,0,paypal,10,2024.09.19
9300,premium,119.46,59.13,0,credit_card,11,2024.12.18
9301,premium,,43.23,0,credit_card,10,29-10-2024
9302,standard,24.87,10.4,0,credit_card,12,24-04-2024
9303,standard,62.61,19.06,0,paypal,14,20-09-2024
9304,platinum,205.94,128.09,0,paypal,11,07-09-2024
9305,standard,94.74,48.48,0,credit_card,9,13-08-2024
9306,standard,16.29,6.52,0,paypal,18,2024.06.03
9307,standard,97.01,54.92,0,paypal,13,10-08-2024
9308,premium,94.02,38.51,0,credit_card,15,2024.07.07
9309,platinum,297.58,159.25,0,credit_card,11,2024.08.07
9310,platnum,42.02,18.22,0,debit_card,14,21-12-2024
9311,platinum,192.67,98.19,0,paypal,15,28-02-2024
9312,premium,148.57,72.86,1,debit_card,15,2024.04.29
9313,standard,57.8,30.4,0,debit_card,19,15-03-2024
9314,standard,82.57,47.93,0,credit_card,21,30-12-2024
9315,standard,55.65,30.68,0,credit_card,10,18-10-2024
9316,premium,90.12,46.79,0,debit_card,11,07-11-2024
9317,standard,63.7,25.48,0,credit_card,13,2024.09.06
9318,standard,74.23,31.85,0,credit_card,21,2024.12.09
9319,platinum,125.71,63.7,0,paypal,10,27-04-2024
9320,platinum,272.49,200.66,0,credit_card,21,26-08-2024
9321,premium,89.56,44.43,0,paypal,20,2024.09.26
9322,platinum,136.78,92.88,0,credit_card,11,05-01-2024
9323,standard,19.16,8.58,0,credit_card,19,22-03-2024
9324,standard,66.0,28.56,0,credit_card,21,05-04-2024
9325,platinum,230.12,160.57,0,credit_card,11,18-02-2024
9326,premium,119.73,55.41,0,credit_card,22,14-09-2024
9327,premium,56.27,34.6,0,paypal,15,19-07-2024
9328,standard,55.28,17.1,0,credit_card,13,13-06-2024
9329,standard,32.52,19.42,0,credit_card,21,2024.10.02
9330,standard,22.52,12.37,0,credit_card,15,11-07-2024
9331,premium,121.43,79.69,0,credit_card,10,14-09-2024
9332,platinum,148.29,82.46,0,paypal,13,06-05-2024
9333,standard,68.95,38.87,0,credit_card,13,2024.05.17
9334,premium,106.58,51.51,0,credit_card,15,11-08-2024
9335,standard,50.47,17.31,0,credit_card,10,2024.12.25
9336,standard,30.49,11.92,0,credit_card,11,11-01-2024
9337,premium,44.14,20.4,0,credit_card,11,2024.09.12
9338,standard,,11.73,0,debit_card,9,2024.05.17
9339,standard,40.08,13.45,0,credit_card,22,10-04-2024
9340,platinum,175.72,114.03,0,credit_card,12,2024.03.06
9341,premium,131.18,84.25,0,paypal,15,2024.10.25
9342,premium,119.98,73.6,0,debit_card,10,25-09-2024
9343,platinum,195.53,124.62,0,debit_card,14,09-05-2024
9344,premium,93.21,42.26,0,credit_card,14,04-04-2024
9345,premium,72.43,44.87,0,credit_card,22,2024.12.23
9346,premium,97.05,49.76,0,debit_card,10,26-06-2024
9347,premium,144.18,94.13,0,credit_card,10,03-05-2024
9348,premium,91.61,53.02,0,credit_card,22,26-03-2024
9349,platinum,163.83,88.1,0,credit_card,21,19-08-2024
9350,standard,26.35,11.38,0,debit_card,9,01-12-2024
9351,standard,40.01,14.61,0,debit_card,22,2024.01.20
9352,standard,70.97,38.63,0,credit_card,10,2024.12.16
9353,standard,37.4,13.04,0,credit_card,18,19-03-2024
9354,platnum,84.97,45.17,0,credit_card,21,2024.02.15
9355,standard,23.74,13.12,0,credit_card,15,06-05-2024
9356,standard,,26.52,0,credit_card,9,2024.08.15
9357,premium,135.13,93.21,0,debit_card,13,2024.04.23
9358,standard,58.79,21.95,0,credit_card,11,15-11-2024
9359,standard,42.66,25.11,1,credit_card,10,16-02-2024
9360,platinum,71.51,44.55,0,credit_card,18,2024.05.04
9361,premium,50.96,29.0,0,credit_card,14,16-06-2024
9362,premium,65.01,45.17,0,credit_card,15,25-12-2024
9363,premium,47.83,32.08,0,credit_card,10,2024.01.16
9364,platnum,49.1,26.36,0,credit_card,9,28-01-2024
9365,standrad,91.52,44.71,0,paypal,18,29-11-2024
9366,standard,53.51,18.7,0,credit_card,15,22-12-2024
9367,platinum,72.21,51.05,0,paypal,9,05-11-2024
9368,standard,51.76,28.53,0,credit_card,15,2024.09.12
9369,platinum,238.62,170.53,0,paypal,11,2024.09.23
9370,standard,24.27,9.32,0,debit_card,13,2024.11.08
9371,premium,97.09,57.19,0,debit_card,9,05-05-2024
9372,standrad,10.94,7.03,0,credit_card,9,20-03-2024
9373,premium,61.06,42.47,0,paypal,19,27-08-2024
9374,premium,82.51,36.41,0,credit_card,15,20-11-2024
9375,premium,136.53,83.96,0,credit_card,19,12-10-2024
9376,standard,35.53,18.83,0,paypal,19,05-05-2024
9377,standard,69.58,26.36,0,credit_card,15,2024.08.23
9378,standard,36.08,14.48,0,paypal,20,26-07-2024
9379,premium,60.58,40.41,0,credit_card,13,30-04-2024
9380,standard,17.26,9.52,0,credit_card,11,2024.03.31
9381,premium,101.81,47.34,0,credit_card,10,12-11-2024
9382,standard,65.91,29.28,0,credit_card,19,05-04-2024
9383,standard,41.34,14.5,0,credit_card,14,2024.06.26
9384,standard,36.7,11.68,0,paypal,11,13-01-2024
9385,platinum,303.77,180.91,0,debit_card,14,12-04-2024
9386,premium,143.49,91.32,0,paypal,12,01-12-2024
9387,standard,66.84,28.44,0,credit_card,21,2024.09.22
9388,premium,56.03,23.38,0,paypal,18,30-08-2024
9389,standard,73.21,32.61,0,credit_card,14,16-01-2024
9390,premium,129.29,88.73,0,credit_card,13,14-03-2024
9391,standard,38.73,15.13,0,debit_card,12,2024.05.08
9392,standard,68.44,21.85,0,credit_card,18,2024.08.27
9393,platinum,126.67,90.67,0,credit_card,21,2024.02.28
9394,standard,22.15,7.7,1,paypal,14,2024.10.27
9395,standard,40.49,23.57,0,debit_card,14,16-11-2024
9396,standard,81.67,30.08,0,paypal,14,2024.08.27
9397,standard,24.22,12.44,0,paypal,13,2024.10.23
9398,standard,58.98,28.92,0,credit_card,12,22-08-2024
9399,premium,128.34,57.87,0,credit_card,20,07-12-2024
9400,platinum,,156.19,1,debit_card,13,15-05-2024
9401,platinum,150.96,76.93,0,credit_card,10,2024.07.26
9402,standard,74.6,23.15,0,credit_card,10,2024.01.11
9403,standard,23.89,11.86,0,credit_card,11,11-05-2024
9404,premium,47.58,21.78,0,debit_card,12,22-08-2024
9405,standard,67.39,32.17,0,credit_card,10,27-06-2024
9406,premium,81.17,36.16,0,debit_card,22,15-04-2024
9407,platinum,78.47,51.99,0,credit_card,19,2024.08.04
9408,premium,53.82,28.78,1,credit_card,20,10-09-2024
